intermine_start,intermine_end,strand,id,featureid,locatedonid,class
1444256,1444835,-1,2049965,2049966,2048348,org.intermine.model.bio.Location
1444256,1444835,1,2049968,2049969,2048348,org.intermine.model.bio.Location
1444256,1444531,-1,2049970,2049971,2048348,org.intermine.model.bio.Location
1444746,1444835,-1,2049972,2049973,2048348,org.intermine.model.bio.Location
535842,536672,-1,2049974,2049975,2048348,org.intermine.model.bio.Location
535842,536672,1,2049977,2049978,2048348,org.intermine.model.bio.Location
535842,536672,-1,2049979,2049980,2048348,org.intermine.model.bio.Location
1181208,1181986,-1,2049981,2049982,2048348,org.intermine.model.bio.Location
1181208,1181986,1,2049984,2049985,2048348,org.intermine.model.bio.Location
1181208,1181378,-1,2049986,2049987,2048348,org.intermine.model.bio.Location
1181507,1181986,-1,2049988,2049989,2048348,org.intermine.model.bio.Location
562668,562925,1,2049990,2049991,2048348,org.intermine.model.bio.Location
562668,562925,1,2049993,2049994,2048348,org.intermine.model.bio.Location
562668,562925,1,2049995,2049996,2048348,org.intermine.model.bio.Location
886055,887379,-1,2049997,2049998,2048348,org.intermine.model.bio.Location
886055,887379,1,2050000,2050001,2048348,org.intermine.model.bio.Location
886055,886141,-1,2050002,2050003,2048348,org.intermine.model.bio.Location
886233,886512,-1,2050004,2050005,2048348,org.intermine.model.bio.Location
886559,887379,-1,2050006,2050007,2048348,org.intermine.model.bio.Location
906474,908347,1,2050008,2050009,2048348,org.intermine.model.bio.Location
906474,908347,1,2050011,2050012,2048348,org.intermine.model.bio.Location
906474,906526,1,2050013,2050014,2048348,org.intermine.model.bio.Location
906620,906666,1,2050015,2050016,2048348,org.intermine.model.bio.Location
906790,906878,1,2050017,2050018,2048348,org.intermine.model.bio.Location
907001,907141,1,2050019,2050020,2048348,org.intermine.model.bio.Location
907266,907422,1,2050021,2050022,2048348,org.intermine.model.bio.Location
907547,907704,1,2050023,2050024,2048348,org.intermine.model.bio.Location
908054,908347,1,2050025,2050026,2048348,org.intermine.model.bio.Location
1182677,1183685,-1,2050027,2050028,2048348,org.intermine.model.bio.Location
1182677,1183685,1,2050030,2050031,2048348,org.intermine.model.bio.Location
1182677,1183281,-1,2050032,2050033,2048348,org.intermine.model.bio.Location
1183472,1183685,-1,2050034,2050035,2048348,org.intermine.model.bio.Location
1185097,1186892,-1,2050036,2050037,2048348,org.intermine.model.bio.Location
1185097,1186892,1,2050039,2050040,2048348,org.intermine.model.bio.Location
1185097,1186150,-1,2050041,2050042,2048348,org.intermine.model.bio.Location
1186783,1186892,-1,2050043,2050044,2048348,org.intermine.model.bio.Location
589254,591233,1,2050045,2050046,2048348,org.intermine.model.bio.Location
589254,591233,1,2050048,2050049,2048348,org.intermine.model.bio.Location
589254,591233,1,2050050,2050051,2048348,org.intermine.model.bio.Location
597685,600552,1,2050052,2050053,2048348,org.intermine.model.bio.Location
597685,600552,1,2050055,2050056,2048348,org.intermine.model.bio.Location
597685,600552,1,2050057,2050058,2048348,org.intermine.model.bio.Location
608352,610066,-1,2050059,2050060,2048348,org.intermine.model.bio.Location
608352,610066,1,2050062,2050063,2048348,org.intermine.model.bio.Location
608352,608639,-1,2050064,2050065,2048348,org.intermine.model.bio.Location
608869,609443,-1,2050066,2050067,2048348,org.intermine.model.bio.Location
609559,609616,-1,2050068,2050069,2048348,org.intermine.model.bio.Location
609731,610066,-1,2050070,2050071,2048348,org.intermine.model.bio.Location
941820,942488,-1,2050072,2050073,2048348,org.intermine.model.bio.Location
941820,942488,1,2050075,2050076,2048348,org.intermine.model.bio.Location
941820,942488,-1,2050077,2050078,2048348,org.intermine.model.bio.Location
1247261,1247930,-1,2050079,2050080,2048348,org.intermine.model.bio.Location
1247261,1247930,1,2050082,2050083,2048348,org.intermine.model.bio.Location
1247261,1247406,-1,2050084,2050085,2048348,org.intermine.model.bio.Location
1247501,1247930,-1,2050086,2050087,2048348,org.intermine.model.bio.Location
1254805,1257282,1,2050088,2050089,2048348,org.intermine.model.bio.Location
1254805,1257282,1,2050091,2050092,2048348,org.intermine.model.bio.Location
1254805,1257282,1,2050093,2050094,2048348,org.intermine.model.bio.Location
958753,959907,1,2050095,2050096,2048348,org.intermine.model.bio.Location
958753,959907,1,2050098,2050099,2048348,org.intermine.model.bio.Location
958753,959907,1,2050100,2050101,2048348,org.intermine.model.bio.Location
961923,963548,-1,2050102,1000832,2048348,org.intermine.model.bio.Location
961923,963548,1,2050104,2050105,2048348,org.intermine.model.bio.Location
961923,963548,-1,2050106,2050107,2048348,org.intermine.model.bio.Location
667246,671716,-1,2050108,2050109,2048348,org.intermine.model.bio.Location
667246,671716,1,2050111,2050112,2048348,org.intermine.model.bio.Location
667246,667305,-1,2050113,2050114,2048348,org.intermine.model.bio.Location
667416,667485,-1,2050115,2050116,2048348,org.intermine.model.bio.Location
667589,667748,-1,2050117,2050118,2048348,org.intermine.model.bio.Location
667867,671716,-1,2050119,2050120,2048348,org.intermine.model.bio.Location
130139,130936,-1,2050121,2050122,2048348,org.intermine.model.bio.Location
130139,130936,1,2050124,2050125,2048348,org.intermine.model.bio.Location
130139,130191,-1,2050126,2050127,2048348,org.intermine.model.bio.Location
130384,130936,-1,2050128,2050129,2048348,org.intermine.model.bio.Location
168491,172885,1,2050130,2050131,2048348,org.intermine.model.bio.Location
168491,172885,1,2050133,2050134,2048348,org.intermine.model.bio.Location
168491,168736,1,2050135,2050136,2048348,org.intermine.model.bio.Location
168924,169031,1,2050137,2050138,2048348,org.intermine.model.bio.Location
169163,169300,1,2050139,2050140,2048348,org.intermine.model.bio.Location
169703,170146,1,2050141,2050142,2048348,org.intermine.model.bio.Location
170269,170362,1,2050143,2050144,2048348,org.intermine.model.bio.Location
170450,170549,1,2050145,2050146,2048348,org.intermine.model.bio.Location
170711,170773,1,2050147,2050148,2048348,org.intermine.model.bio.Location
170916,171021,1,2050149,2050150,2048348,org.intermine.model.bio.Location
171136,171252,1,2050151,2050152,2048348,org.intermine.model.bio.Location
171343,171753,1,2050153,2050154,2048348,org.intermine.model.bio.Location
171885,171947,1,2050155,2050156,2048348,org.intermine.model.bio.Location
172098,172199,1,2050157,2050158,2048348,org.intermine.model.bio.Location
172431,172498,1,2050159,2050160,2048348,org.intermine.model.bio.Location
172584,172718,1,2050161,2050162,2048348,org.intermine.model.bio.Location
172852,172885,1,2050163,2050164,2048348,org.intermine.model.bio.Location
179185,183989,1,2050165,2050166,2048348,org.intermine.model.bio.Location
179185,183989,1,2050168,2050169,2048348,org.intermine.model.bio.Location
179185,179385,1,2050170,2050171,2048348,org.intermine.model.bio.Location
179619,183989,1,2050172,2050173,2048348,org.intermine.model.bio.Location
197865,198814,1,2050174,2050175,2048348,org.intermine.model.bio.Location
197865,198814,1,2050177,2050178,2048348,org.intermine.model.bio.Location
197865,198667,1,2050179,2050180,2048348,org.intermine.model.bio.Location
198739,198814,1,2050181,2050182,2048348,org.intermine.model.bio.Location
210075,210607,1,2050183,2050184,2048348,org.intermine.model.bio.Location
210075,210607,1,2050186,2050187,2048348,org.intermine.model.bio.Location
210075,210285,1,2050188,2050189,2048348,org.intermine.model.bio.Location
210429,210607,1,2050190,2050191,2048348,org.intermine.model.bio.Location
245259,248858,-1,2050192,2050193,2048348,org.intermine.model.bio.Location
245259,248858,1,2050195,2050196,2048348,org.intermine.model.bio.Location
245259,248858,-1,2050197,2050198,2048348,org.intermine.model.bio.Location
33553,34795,-1,2050199,2050200,2048348,org.intermine.model.bio.Location
33553,34795,1,2050202,2050203,2048348,org.intermine.model.bio.Location
33553,34563,-1,2050204,2050205,2048348,org.intermine.model.bio.Location
34727,34795,-1,2050206,2050207,2048348,org.intermine.model.bio.Location
89360,91294,-1,2050208,2050209,2048348,org.intermine.model.bio.Location
89360,91294,1,2050211,2050212,2048348,org.intermine.model.bio.Location
89360,89437,-1,2050213,2050214,2048348,org.intermine.model.bio.Location
89575,91080,-1,2050215,2050216,2048348,org.intermine.model.bio.Location
91169,91294,-1,2050217,2050218,2048348,org.intermine.model.bio.Location
305067,306623,1,2050219,2050220,2048348,org.intermine.model.bio.Location
305067,306623,1,2050222,2050223,2048348,org.intermine.model.bio.Location
305067,305129,1,2050224,2050225,2048348,org.intermine.model.bio.Location
305255,305346,1,2050226,2050227,2048348,org.intermine.model.bio.Location
305481,305595,1,2050228,2050229,2048348,org.intermine.model.bio.Location
305730,305843,1,2050230,2050231,2048348,org.intermine.model.bio.Location
305957,306025,1,2050232,2050233,2048348,org.intermine.model.bio.Location
306199,306282,1,2050234,2050235,2048348,org.intermine.model.bio.Location
306573,306623,1,2050236,2050237,2048348,org.intermine.model.bio.Location
310688,311992,1,2050238,2050239,2048348,org.intermine.model.bio.Location
310688,311992,1,2050241,2050242,2048348,org.intermine.model.bio.Location
310688,311992,1,2050243,2050244,2048348,org.intermine.model.bio.Location
98401,100338,-1,2050245,2050246,2048348,org.intermine.model.bio.Location
98401,100338,1,2050248,2050249,2048348,org.intermine.model.bio.Location
98401,100197,-1,2050250,2050251,2048348,org.intermine.model.bio.Location
100303,100338,-1,2050252,2050253,2048348,org.intermine.model.bio.Location
113408,115548,-1,2050254,2050255,2048348,org.intermine.model.bio.Location
113408,115548,1,2050257,2050258,2048348,org.intermine.model.bio.Location
113408,113533,-1,2050259,2050260,2048348,org.intermine.model.bio.Location
113687,115367,-1,2050261,2050262,2048348,org.intermine.model.bio.Location
115511,115548,-1,2050263,2050264,2048348,org.intermine.model.bio.Location
121620,125005,-1,2050265,2050266,2048348,org.intermine.model.bio.Location
121620,125005,1,2050268,2050269,2048348,org.intermine.model.bio.Location
121620,123646,-1,2050270,2050271,2048348,org.intermine.model.bio.Location
123794,123934,-1,2050272,2050273,2048348,org.intermine.model.bio.Location
124142,124738,-1,2050274,2050275,2048348,org.intermine.model.bio.Location
124972,125005,-1,2050276,2050277,2048348,org.intermine.model.bio.Location
680222,681928,-1,2050278,2050279,2048348,org.intermine.model.bio.Location
680222,681928,1,2050281,2050282,2048348,org.intermine.model.bio.Location
680222,680364,-1,2050283,2050284,2048348,org.intermine.model.bio.Location
680455,680582,-1,2050285,2050286,2048348,org.intermine.model.bio.Location
680715,680804,-1,2050287,2050288,2048348,org.intermine.model.bio.Location
680947,681143,-1,2050289,2050290,2048348,org.intermine.model.bio.Location
681443,681553,-1,2050291,2050292,2048348,org.intermine.model.bio.Location
681671,681777,-1,2050293,2050294,2048348,org.intermine.model.bio.Location
681874,681928,-1,2050295,2050296,2048348,org.intermine.model.bio.Location
984805,985977,-1,2050297,2050298,2048348,org.intermine.model.bio.Location
984805,985977,1,2050300,2050301,2048348,org.intermine.model.bio.Location
984805,985977,-1,2050302,2050303,2048348,org.intermine.model.bio.Location
999453,1005835,1,2050304,2050305,2048348,org.intermine.model.bio.Location
999453,1005835,1,2050307,2050308,2048348,org.intermine.model.bio.Location
999453,1001468,1,2050309,2050310,2048348,org.intermine.model.bio.Location
1001603,1005835,1,2050311,2050312,2048348,org.intermine.model.bio.Location
1010370,1011825,1,2050313,2050314,2048348,org.intermine.model.bio.Location
1010370,1011825,1,2050316,2050317,2048348,org.intermine.model.bio.Location
1010370,1010451,1,2050318,2050319,2048348,org.intermine.model.bio.Location
1010555,1010604,1,2050320,2050321,2048348,org.intermine.model.bio.Location
1010733,1010964,1,2050322,2050323,2048348,org.intermine.model.bio.Location
1011141,1011186,1,2050324,2050325,2048348,org.intermine.model.bio.Location
1011417,1011444,1,2050326,2050327,2048348,org.intermine.model.bio.Location
1011735,1011773,1,2050328,2050329,2048348,org.intermine.model.bio.Location
1011790,1011825,1,2050330,2050331,2048348,org.intermine.model.bio.Location
1292107,1293633,-1,2050332,2050333,2048348,org.intermine.model.bio.Location
1292107,1293633,1,2050335,2050336,2048348,org.intermine.model.bio.Location
1292107,1292925,-1,2050337,2050338,2048348,org.intermine.model.bio.Location
1293238,1293633,-1,2050339,2050340,2048348,org.intermine.model.bio.Location
1297275,1298124,-1,2050341,2050342,2048348,org.intermine.model.bio.Location
1297275,1298124,1,2050344,2050345,2048348,org.intermine.model.bio.Location
1297275,1297389,-1,2050346,2050347,2048348,org.intermine.model.bio.Location
1297601,1298124,-1,2050348,2050349,2048348,org.intermine.model.bio.Location
1314542,1317587,1,2050350,2050351,2048348,org.intermine.model.bio.Location
1314542,1317587,1,2050353,2050354,2048348,org.intermine.model.bio.Location
1314542,1314795,1,2050355,2050356,2048348,org.intermine.model.bio.Location
1314895,1315595,1,2050357,2050358,2048348,org.intermine.model.bio.Location
1315789,1315872,1,2050359,2050360,2048348,org.intermine.model.bio.Location
1315996,1316089,1,2050361,2050362,2048348,org.intermine.model.bio.Location
1316342,1317587,1,2050363,2050364,2048348,org.intermine.model.bio.Location
734619,735932,1,2050365,2050366,2048348,org.intermine.model.bio.Location
734619,735932,1,2050368,2050369,2048348,org.intermine.model.bio.Location
734619,735932,1,2050370,2050371,2048348,org.intermine.model.bio.Location
1320401,1324689,1,2050372,2050373,2048348,org.intermine.model.bio.Location
1320401,1324689,1,2050375,2050376,2048348,org.intermine.model.bio.Location
1320401,1323191,1,2050377,2050378,2048348,org.intermine.model.bio.Location
1324073,1324689,1,2050379,2050380,2048348,org.intermine.model.bio.Location
1331339,1332793,-1,2050381,2050382,2048348,org.intermine.model.bio.Location
1331339,1332793,1,2050384,2050385,2048348,org.intermine.model.bio.Location
1331339,1332793,-1,2050386,2050387,2048348,org.intermine.model.bio.Location
754287,760259,1,2050388,2050389,2048348,org.intermine.model.bio.Location
754287,760259,1,2050391,2050392,2048348,org.intermine.model.bio.Location
754287,756259,1,2050393,2050394,2048348,org.intermine.model.bio.Location
756521,757094,1,2050395,2050396,2048348,org.intermine.model.bio.Location
757185,757277,1,2050397,2050398,2048348,org.intermine.model.bio.Location
757438,759498,1,2050399,2050400,2048348,org.intermine.model.bio.Location
759807,760259,1,2050401,2050402,2048348,org.intermine.model.bio.Location
1068551,1070307,1,2050403,2050404,2048348,org.intermine.model.bio.Location
1068551,1070307,1,2050406,2050407,2048348,org.intermine.model.bio.Location
1068551,1068672,1,2050408,2050409,2048348,org.intermine.model.bio.Location
1068789,1068868,1,2050410,2050411,2048348,org.intermine.model.bio.Location
1069002,1069088,1,2050412,2050413,2048348,org.intermine.model.bio.Location
1069188,1069260,1,2050414,2050415,2048348,org.intermine.model.bio.Location
1069346,1069430,1,2050416,2050417,2048348,org.intermine.model.bio.Location
1069561,1069806,1,2050418,2050419,2048348,org.intermine.model.bio.Location
1069946,1070025,1,2050420,2050421,2048348,org.intermine.model.bio.Location
1070202,1070307,1,2050422,2050423,2048348,org.intermine.model.bio.Location
1089901,1092420,1,2050424,2050425,2048348,org.intermine.model.bio.Location
1089901,1092420,1,2050427,2050428,2048348,org.intermine.model.bio.Location
1089901,1092420,1,2050429,2050430,2048348,org.intermine.model.bio.Location
1361924,1363837,1,2050431,2050432,2048348,org.intermine.model.bio.Location
1361924,1363837,1,2050434,2050435,2048348,org.intermine.model.bio.Location
1361924,1362050,1,2050436,2050437,2048348,org.intermine.model.bio.Location
1362235,1362392,1,2050438,2050439,2048348,org.intermine.model.bio.Location
1362633,1362817,1,2050440,2050441,2048348,org.intermine.model.bio.Location
1362955,1363114,1,2050442,2050443,2048348,org.intermine.model.bio.Location
1363439,1363837,1,2050444,2050445,2048348,org.intermine.model.bio.Location
1366558,1367139,-1,2050446,2050447,2048348,org.intermine.model.bio.Location
1366558,1367139,1,2050449,2050450,2048348,org.intermine.model.bio.Location
1366558,1367139,-1,2050451,2050452,2048348,org.intermine.model.bio.Location
464550,473759,1,2050453,2050454,2048348,org.intermine.model.bio.Location
464550,473759,1,2050456,2050457,2048348,org.intermine.model.bio.Location
464550,473759,1,2050458,2050459,2048348,org.intermine.model.bio.Location
1099065,1099740,1,2050460,2050461,2048348,org.intermine.model.bio.Location
1099065,1099740,1,2050463,2050464,2048348,org.intermine.model.bio.Location
1099065,1099107,1,2050465,2050466,2048348,org.intermine.model.bio.Location
1099313,1099740,1,2050467,2050468,2048348,org.intermine.model.bio.Location
1120091,1121321,-1,2050469,2050470,2048348,org.intermine.model.bio.Location
1120091,1121321,1,2050472,2050473,2048348,org.intermine.model.bio.Location
1120091,1120160,-1,2050474,2050475,2048348,org.intermine.model.bio.Location
1120362,1120439,-1,2050476,2050477,2048348,org.intermine.model.bio.Location
1120728,1120851,-1,2050478,2050479,2048348,org.intermine.model.bio.Location
1121063,1121104,-1,2050480,2050481,2048348,org.intermine.model.bio.Location
1121298,1121321,-1,2050482,2050483,2048348,org.intermine.model.bio.Location
1126980,1127918,-1,2050484,2050485,2048348,org.intermine.model.bio.Location
1126980,1127918,1,2050487,2050488,2048348,org.intermine.model.bio.Location
1126980,1127918,-1,2050489,2050490,2048348,org.intermine.model.bio.Location
1400789,1401893,1,2050491,2050492,2048348,org.intermine.model.bio.Location
1400789,1401893,1,2050494,2050495,2048348,org.intermine.model.bio.Location
1400789,1400953,1,2050496,2050497,2048348,org.intermine.model.bio.Location
1401183,1401893,1,2050498,2050499,2048348,org.intermine.model.bio.Location
532332,535589,1,2050500,2050501,2048348,org.intermine.model.bio.Location
532332,535589,1,2050503,2050504,2048348,org.intermine.model.bio.Location
532332,535589,1,2050505,2050506,2048348,org.intermine.model.bio.Location
855506,857276,1,2050507,2050508,2048348,org.intermine.model.bio.Location
855506,857276,1,2050510,2050511,2048348,org.intermine.model.bio.Location
855506,856251,1,2050512,2050513,2048348,org.intermine.model.bio.Location
856580,857276,1,2050514,2050515,2048348,org.intermine.model.bio.Location
1159866,1160465,1,2050516,2050517,2048348,org.intermine.model.bio.Location
1159866,1160465,1,2050519,2050520,2048348,org.intermine.model.bio.Location
1159866,1160465,1,2050521,2050522,2048348,org.intermine.model.bio.Location
1187653,1188886,1,2050523,2050524,2048348,org.intermine.model.bio.Location
1187653,1188886,1,2050526,2050527,2048348,org.intermine.model.bio.Location
1187653,1187810,1,2050528,2050529,2048348,org.intermine.model.bio.Location
1188045,1188099,1,2050530,2050531,2048348,org.intermine.model.bio.Location
1188462,1188481,1,2050532,2050533,2048348,org.intermine.model.bio.Location
1188598,1188691,1,2050534,2050535,2048348,org.intermine.model.bio.Location
1188794,1188886,1,2050536,2050537,2048348,org.intermine.model.bio.Location
1207964,1211693,1,2050538,2050539,2048348,org.intermine.model.bio.Location
1207964,1211693,1,2050541,2050542,2048348,org.intermine.model.bio.Location
1207964,1209885,1,2050543,2050544,2048348,org.intermine.model.bio.Location
1210023,1210096,1,2050545,2050546,2048348,org.intermine.model.bio.Location
1210192,1210304,1,2050547,2050548,2048348,org.intermine.model.bio.Location
1210398,1210473,1,2050549,2050550,2048348,org.intermine.model.bio.Location
1210607,1210715,1,2050551,2050552,2048348,org.intermine.model.bio.Location
1210882,1211074,1,2050553,2050554,2048348,org.intermine.model.bio.Location
1211245,1211403,1,2050555,2050556,2048348,org.intermine.model.bio.Location
1211592,1211693,1,2050557,2050558,2048348,org.intermine.model.bio.Location
1212444,1216490,-1,2050559,2050560,2048348,org.intermine.model.bio.Location
1212444,1216490,1,2050562,2050563,2048348,org.intermine.model.bio.Location
1212444,1216490,-1,2050564,2050565,2048348,org.intermine.model.bio.Location
580751,581459,-1,2050566,2050567,2048348,org.intermine.model.bio.Location
580751,581459,1,2050569,2050570,2048348,org.intermine.model.bio.Location
580751,581050,-1,2050571,2050572,2048348,org.intermine.model.bio.Location
581253,581459,-1,2050573,2050574,2048348,org.intermine.model.bio.Location
594263,597225,-1,2050575,2050576,2048348,org.intermine.model.bio.Location
594263,597225,1,2050578,2050579,2048348,org.intermine.model.bio.Location
594263,595684,-1,2050580,2050581,2048348,org.intermine.model.bio.Location
595816,597225,-1,2050582,2050583,2048348,org.intermine.model.bio.Location
919099,921292,-1,2050584,2050585,2048348,org.intermine.model.bio.Location
919099,921292,1,2050587,2050588,2048348,org.intermine.model.bio.Location
919099,919174,-1,2050589,2050590,2048348,org.intermine.model.bio.Location
919271,919326,-1,2050591,2050592,2048348,org.intermine.model.bio.Location
919472,919571,-1,2050593,2050594,2048348,org.intermine.model.bio.Location
919680,919760,-1,2050595,2050596,2048348,org.intermine.model.bio.Location
919904,920200,-1,2050597,2050598,2048348,org.intermine.model.bio.Location
920370,920456,-1,2050599,2050600,2048348,org.intermine.model.bio.Location
920527,920614,-1,2050601,2050602,2048348,org.intermine.model.bio.Location
920781,920853,-1,2050603,2050604,2048348,org.intermine.model.bio.Location
921002,921126,-1,2050605,2050606,2048348,org.intermine.model.bio.Location
921244,921292,-1,2050607,2050608,2048348,org.intermine.model.bio.Location
1248856,1251591,-1,2050609,2050610,2048348,org.intermine.model.bio.Location
1248856,1251591,1,2050612,2050613,2048348,org.intermine.model.bio.Location
1248856,1251591,-1,2050614,2050615,2048348,org.intermine.model.bio.Location
1258539,1259557,1,2050616,2050617,2048348,org.intermine.model.bio.Location
1258539,1259557,1,2050619,2050620,2048348,org.intermine.model.bio.Location
1258539,1258694,1,2050621,2050622,2048348,org.intermine.model.bio.Location
1258809,1259132,1,2050623,2050624,2048348,org.intermine.model.bio.Location
1259498,1259557,1,2050625,2050626,2048348,org.intermine.model.bio.Location
1263337,1264561,1,2050627,2050628,2048348,org.intermine.model.bio.Location
1263337,1264561,1,2050630,2050631,2048348,org.intermine.model.bio.Location
1263337,1263354,1,2050632,2050633,2048348,org.intermine.model.bio.Location
1263499,1263577,1,2050634,2050635,2048348,org.intermine.model.bio.Location
1263792,1264561,1,2050636,2050637,2048348,org.intermine.model.bio.Location
972538,976627,1,2050638,2050639,2048348,org.intermine.model.bio.Location
972538,976627,1,2050641,2050642,2048348,org.intermine.model.bio.Location
972538,976218,1,2050643,2050644,2048348,org.intermine.model.bio.Location
976430,976627,1,2050645,2050646,2048348,org.intermine.model.bio.Location
1279209,1283511,-1,2050647,2050648,2048348,org.intermine.model.bio.Location
1279209,1283511,1,2050650,2050651,2048348,org.intermine.model.bio.Location
1279209,1279255,-1,2050652,2050653,2048348,org.intermine.model.bio.Location
1279418,1279474,-1,2050654,2050655,2048348,org.intermine.model.bio.Location
1279586,1282846,-1,2050656,2050657,2048348,org.intermine.model.bio.Location
1283133,1283511,-1,2050658,2050659,2048348,org.intermine.model.bio.Location
1286998,1288362,1,2050660,2050661,2048348,org.intermine.model.bio.Location
1286998,1288362,1,2050663,2050664,2048348,org.intermine.model.bio.Location
1286998,1287081,1,2050665,2050666,2048348,org.intermine.model.bio.Location
1287421,1287534,1,2050667,2050668,2048348,org.intermine.model.bio.Location
1287670,1287928,1,2050669,2050670,2048348,org.intermine.model.bio.Location
1288304,1288362,1,2050671,2050672,2048348,org.intermine.model.bio.Location
162768,166922,1,2050673,2050674,2048348,org.intermine.model.bio.Location
162768,166922,1,2050676,2050677,2048348,org.intermine.model.bio.Location
162768,166922,1,2050678,2050679,2048348,org.intermine.model.bio.Location
39554,40740,1,2050680,2050681,2048348,org.intermine.model.bio.Location
39554,40740,1,2050683,2050684,2048348,org.intermine.model.bio.Location
39554,39607,1,2050685,2050686,2048348,org.intermine.model.bio.Location
39763,40740,1,2050687,2050688,2048348,org.intermine.model.bio.Location
270738,274787,-1,2050689,2050690,2048348,org.intermine.model.bio.Location
270738,274787,1,2050692,2050693,2048348,org.intermine.model.bio.Location
270738,271405,-1,2050694,2050695,2048348,org.intermine.model.bio.Location
271553,272323,-1,2050696,2050697,2048348,org.intermine.model.bio.Location
272533,272589,-1,2050698,2050699,2048348,org.intermine.model.bio.Location
272780,272842,-1,2050700,2050701,2048348,org.intermine.model.bio.Location
273044,274004,-1,2050702,2050703,2048348,org.intermine.model.bio.Location
274464,274573,-1,2050704,2050705,2048348,org.intermine.model.bio.Location
274724,274787,-1,2050706,2050707,2048348,org.intermine.model.bio.Location
64216,64428,-1,2050708,2050709,2048348,org.intermine.model.bio.Location
64216,64428,1,2050711,2050712,2048348,org.intermine.model.bio.Location
64216,64428,-1,2050713,2050714,2048348,org.intermine.model.bio.Location
70521,71738,1,2050715,2050716,2048348,org.intermine.model.bio.Location
70521,71738,1,2050718,2050719,2048348,org.intermine.model.bio.Location
70521,70589,1,2050720,2050721,2048348,org.intermine.model.bio.Location
70755,71738,1,2050722,2050723,2048348,org.intermine.model.bio.Location
74409,75746,1,2050724,2050725,2048348,org.intermine.model.bio.Location
74409,75746,1,2050727,2050728,2048348,org.intermine.model.bio.Location
74409,74477,1,2050729,2050730,2048348,org.intermine.model.bio.Location
74718,75746,1,2050731,2050732,2048348,org.intermine.model.bio.Location
77861,78874,1,2050733,2050734,2048348,org.intermine.model.bio.Location
77861,78874,1,2050736,2050737,2048348,org.intermine.model.bio.Location
77861,77929,1,2050738,2050739,2048348,org.intermine.model.bio.Location
78032,78874,1,2050740,2050741,2048348,org.intermine.model.bio.Location
82002,82594,-1,2050742,2050743,2048348,org.intermine.model.bio.Location
82002,82594,1,2050745,2050746,2048348,org.intermine.model.bio.Location
82002,82522,-1,2050747,2050748,2048348,org.intermine.model.bio.Location
82582,82594,-1,2050749,2050750,2048348,org.intermine.model.bio.Location
109333,111328,-1,2050751,2050752,2048348,org.intermine.model.bio.Location
109333,111328,1,2050754,2050755,2048348,org.intermine.model.bio.Location
109333,109407,-1,2050756,2050757,2048348,org.intermine.model.bio.Location
109508,111181,-1,2050758,2050759,2048348,org.intermine.model.bio.Location
111302,111328,-1,2050760,2050761,2048348,org.intermine.model.bio.Location
360528,363208,1,2050762,2050763,2048348,org.intermine.model.bio.Location
360528,363208,1,2050765,2050766,2048348,org.intermine.model.bio.Location
360528,360589,1,2050767,2050768,2048348,org.intermine.model.bio.Location
360814,363208,1,2050769,2050770,2048348,org.intermine.model.bio.Location
726693,728738,1,2050771,2050772,2048348,org.intermine.model.bio.Location
726693,728738,1,2050774,2050775,2048348,org.intermine.model.bio.Location
726693,728738,1,2050776,2050777,2048348,org.intermine.model.bio.Location
1033305,1038569,1,2050778,2050779,2048348,org.intermine.model.bio.Location
1033305,1038569,1,2050781,2050782,2048348,org.intermine.model.bio.Location
1033305,1038569,1,2050783,2050784,2048348,org.intermine.model.bio.Location
1338164,1339284,-1,2050785,2050786,2048348,org.intermine.model.bio.Location
1338164,1339284,1,2050788,2050789,2048348,org.intermine.model.bio.Location
1338164,1338754,-1,2050790,2050791,2048348,org.intermine.model.bio.Location
1338905,1338951,-1,2050792,2050793,2048348,org.intermine.model.bio.Location
1339067,1339148,-1,2050794,2050795,2048348,org.intermine.model.bio.Location
1339252,1339284,-1,2050796,2050797,2048348,org.intermine.model.bio.Location
1340054,1341982,-1,2050798,2050799,2048348,org.intermine.model.bio.Location
1340054,1341982,1,2050801,2050802,2048348,org.intermine.model.bio.Location
1340054,1341982,-1,2050803,2050804,2048348,org.intermine.model.bio.Location
430570,432039,1,2050805,2050806,2048348,org.intermine.model.bio.Location
430570,432039,1,2050808,2050809,2048348,org.intermine.model.bio.Location
430570,432039,1,2050810,2050811,2048348,org.intermine.model.bio.Location
1405181,1407011,1,2050812,2050813,2048348,org.intermine.model.bio.Location
1405181,1407011,1,2050815,2050816,2048348,org.intermine.model.bio.Location
1405181,1405852,1,2050817,2050818,2048348,org.intermine.model.bio.Location
1406145,1407011,1,2050819,2050820,2048348,org.intermine.model.bio.Location
1409188,1409997,1,2050821,2050822,2048348,org.intermine.model.bio.Location
1409188,1409997,1,2050824,2050825,2048348,org.intermine.model.bio.Location
1409188,1409283,1,2050826,2050827,2048348,org.intermine.model.bio.Location
1409470,1409997,1,2050828,2050829,2048348,org.intermine.model.bio.Location
1420472,1422796,-1,2050830,2050831,2048348,org.intermine.model.bio.Location
1420472,1422796,1,2050833,2050834,2048348,org.intermine.model.bio.Location
1420472,1422424,-1,2050835,2050836,2048348,org.intermine.model.bio.Location
1422608,1422796,-1,2050837,2050838,2048348,org.intermine.model.bio.Location
